kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
9077124,K00926.01,Kepler-729 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.166353714,170.965873,0.0645,3.3039,1586.1,3.97,1274,621.92,134.4,1,q1_q12_tce,6007,4.47,0.998,286.36011,45.414291,15.603
9097120,K00927.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,23.89963505,188.982762,1.2248,3.83156,22602.6,43.03,652,42.8,585.9,,,6192,4.503,0.924,294.71768,45.48576,15.453
9140402,K00928.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,2.494169646,170.853649,0.9641,1.7113,870.5,3.34,1200,490.89,66.2,1,q1_q12_tce,5575,4.558,0.834,284.75943,45.599129,15.251
10910878,K00757.02,Kepler-229 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,41.1970874,165.00732,0.0216,4.5643,2512.2,3.62,417,7.14,51.5,2,q1_q12_tce,5126,4.609,0.742,286.99948,48.37579,15.841
10910878,K00757.03,Kepler-229 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,6.252964898,171.30117,0.1782,2.5918,1096.9,2.41,782,88.22,45.6,3,q1_q12_tce,5126,4.609,0.742,286.99948,48.37579,15.841
10987985,K00758.01,Kepler-665 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,16.01310205,176.35963,0.1874,3.0654,1263.2,2.86,593,29.31,40,1,q1_q12_tce,5015,4.499,0.826,297.02563,48.478588,15.39
11018648,K00759.01,Kepler-230 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,32.62882975,194.10095,44.5801,6.3644,2071.8,3791.05,506,15.48,73.8,1,q1_q12_tce,5588,4.563,0.796,285.71854,48.505859,15.082
11018648,K00759.02,Kepler-230 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,91.77221,193.84849,0.3482,6.363,713.1,2.13,358,3.9,18.8,2,q1_q12_tce,5588,4.563,0.796,285.71854,48.505859,15.082
4664847,K00816.01,Kepler-690 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,7.748094374,174.997431,0.3857,3.5631,2614.1,5.56,958,198.7,112.5,1,q1_q12_tce,5918,4.431,1.079,294.4899,39.771439,15.67
4725681,K00817.01,Kepler-236 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,23.9679932,186.22036,0.3729,3.826,1309.3,1.85,325,2.62,30.6,1,q1_q12_tce,3750,4.755,0.51,283.86639,39.898079,15.414
4725681,K00817.02,Kepler-236 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,8.29559431,135.79488,0.3225,1.1972,890.4,1.53,462,10.8,19.2,2,q1_q12_tce,3750,4.755,0.51,283.86639,39.898079,15.414
4913852,K00818.01,Kepler-691 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,8.114379,176.33925,0.0565,2.258,1731.3,2.14,466,11.19,58.3,1,q1_q12_tce,3721,4.738,0.52,288.81201,40.033401,15.877
4932348,K00819.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,38.03673025,196.9349372,0.9572,5.4011,36765,28.49,500,14.81,83.9,,,5575,4.521,0.932,294.14789,40.055538,15.472
4936180,K00820.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,4.640933983,173.720584,0.091,1.688,3899,4.76,1155,421.08,345.7,,,6463,4.5,0.826,295.11371,40.071171,15.27
7109675,K00872.02,Kepler-46 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,6.76652078,138.06365,0.5891,2.9869,512,2.17,845,120.48,25.1,2,q1_q12_tce,5149,4.447,0.93,289.26874,42.604172,15.262
7118364,K00873.01,Kepler-710 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.347285527,172.23404,0.2089,2.0739,451,1.6,985,222.28,39.5,1,q1_q12_tce,5666,4.591,0.756,291.96417,42.69614,15.024
3247396,K00121.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,8.81109177,136.45753,1.7155,5.101,422.7,191.95,1399,904.92,74,,,6200,3.8,2.404,294.46088,38.383461,12.759
7134976,K00874.01,Kepler-246 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.601816855,169.979989,0.5619,2.2537,812.3,2.37,906,159.41,66.1,1,q1_q12_tce,5202,4.567,0.811,296.48343,42.663429,15.024
7134976,K00874.02,Kepler-246 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,11.18714042,137.18205,0.4033,3.207,370.3,1.56,674,48.78,23.2,2,q1_q12_tce,5202,4.567,0.811,296.48343,42.663429,15.024
8672910,K00918.01,Kepler-725 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,39.64317811,206.596256,0.024,6.4663,16370.4,10.52,476,12.14,737.8,1,q1_q12_tce,5552,4.555,0.833,283.97751,44.811562,15.011
8672910,K00918.02,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,5.71489488,134.87432,0.0125,2.0705,292.5,1.41,908,160.68,21.2,,,5552,4.555,0.833,283.97751,44.811562,15.011
8686150,K00919.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,51.4259592,173.536074,0.2149,23.1174,73366,31.5,551,21.73,1962.6,,,6263,4.405,1.154,290.63898,44.806789,15.631
8689031,K00920.01,Kepler-726 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,21.80451088,190.49775,0.7189,3.3931,1239.9,2.72,549,21.5,52,1,q1_q12_tce,5511,4.619,0.72,291.71732,44.88731,15.067
8689373,K00921.01,Kepler-253 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,10.28192877,175.34078,0.2464,3.4675,1212.8,2.7,687,52.79,57.4,2,q1_q12_tce,5216,4.584,0.79,291.84198,44.858089,15.532
9579641,K00115.01,Kepler-105 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.41220713,133.142753,0.0975,2.8105,598.1,3.28,1306,686.92,198.5,1,q1_q12_tce,6391,4.226,1.332,287.88733,46.276241,12.791
11138155,K00760.01,Kepler-1976 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.959319451,172.2584591,0.8365,2.23976,10375.1,11.88,1128,382.06,684.9,1,q1_q12_tce,6117,4.457,1.025,292.16705,48.727589,15.263
11152159,K00761.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,2.70128814,170.69626,1.7237,3.4383,1090.9,74.88,1222,527.81,53.5,,,5550,4.468,0.91,297.92365,48.777321,15.54
11153539,K00762.01,Kepler-666 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.49876092,171.3511,0.0463,3.8308,519.2,2.21,1133,389.62,30.4,1,q1_q12_tce,6075,4.486,0.969,298.45685,48.791592,15.395
11242721,K00763.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,19.65120605,179.402133,0.7106,5.2589,12652.6,12.83,730,67.03,528.1,1,q1_q12_tce,6074,4.391,1.063,291.0939,48.933842,15.536
5021899,K00821.01,Kepler-692 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,21.81293494,174.01129,0.0574,4.3891,1354.3,3.62,639,39.33,38.6,1,q1_q12_tce,5601,4.41,0.999,294.77686,40.15374,15.54
5077629,K00822.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,7.919369475,172.181052,0.7173,3.32,16882.5,10.89,814,104.02,428.6,,,5679,4.584,0.778,283.53845,40.217999,15.805
5115978,K00823.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,1.028436523,170.228582,1.5734,1.8606,8098,72.77,1947,3400.48,89.6,1,q1_q12_tce,6228,4.428,0.99,296.00699,40.295429,15.202
5164255,K00824.01,Kepler-693 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,15.37563332,173.613288,0.6056,3.2673,18304,10.45,576,26.08,168.5,1,q1_q12_tce,4985,4.549,0.744,283.25354,40.358189,16.422
10875245,K00117.02,Kepler-107 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.90143807,138.60783,0.7916,4.2462,139.6,1.84,1263,601.94,58.8,3,q1_q12_tce,5851,4.192,1.411,297.02826,48.208611,12.487
5252423,K00825.01,Kepler-237 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,8.10361363,176.95034,0.3127,3.197,1004.2,2.27,688,52.82,40.8,1,q1_q12_tce,4861,4.574,0.732,283.22141,40.421829,15.289
7135852,K00875.01,Kepler-1729 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.220967148,170.622323,0.7126,3.0978,2469.2,2.76,600,30.63,162.9,1,q1_q12_tce,3861,4.746,0.52,296.69394,42.62611,15.692
7270230,K00876.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,6.998098053,171.8990743,27.2334,2.04921,22311.1,2382.26,855,126.24,552,1,q1_q12_tce,5614,4.561,0.827,287.88412,42.832439,15.877
7287995,K00877.01,Kepler-81 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.954897293,170.956032,0.0036,2.3691,1505.1,1.98,541,20.31,108.6,1,q1_q12_tce,3896,4.738,0.52,293.63696,42.82497,15.019
7287995,K00877.02,Kepler-81 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,12.03991407,181.224531,0.2331,2.6532,1316.9,1.87,428,7.96,70.5,2,q1_q12_tce,3896,4.738,0.52,293.63696,42.82497,15.019
7287995,K00877.03,Kepler-81 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,20.83766355,132.08495,0.0109,2.5251,398.4,1.02,357,3.83,16.2,3,q1_q12_tce,3896,4.738,0.52,293.63696,42.82497,15.019
7303253,K00878.01,Kepler-711 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,23.58914398,173.82112,0.8929,4.7592,1234,3.07,487,13.34,47.1,1,q1_q12_tce,4919,4.566,0.721,297.46002,42.83992,15.316
8689373,K00921.02,Kepler-253 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,18.11989364,182.61611,0.4995,4.2774,1568.5,3.17,569,24.81,59,1,q1_q12_tce,5216,4.584,0.79,291.84198,44.858089,15.532
8689373,K00921.03,Kepler-253 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.78403393,133.27995,0.0963,1.9535,479,1.69,959,199.71,27.2,3,q1_q12_tce,5216,4.584,0.79,291.84198,44.858089,15.532
8826878,K00922.01,Kepler-727 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.154484417,171.63928,0.7713,2.8866,745.9,2.65,964,204.1,53.1,1,q1_q12_tce,5431,4.457,0.884,294.84689,45.034409,15.365
8359498,K00127.01,Kepler-77 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.578780551,134.0304134,0.0043,2.90682,11741.5,10.43,1144,405.36,2095.1,1,q1_q12_tce,5705,4.497,0.976,289.60797,44.345421,13.938
8883593,K00923.01,Kepler-728 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.743477265,174.89832,0.007,3.4527,1323.6,3.23,982,219.95,80.8,1,q1_q12_tce,5897,4.531,0.891,291.09235,45.115528,15.543
11304958,K00764.01,Kepler-667 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,41.43962808,208.93112,0.3872,10.6468,3010.1,5.73,516,16.72,134.5,1,q1_q12_tce,5468,4.367,1.046,295.55505,49.017342,15.4
11391957,K00765.01,Kepler-668 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,8.35390639,171.63264,0.0492,2.2712,1073,2.54,789,91.45,43.8,1,q1_q12_tce,5592,4.584,0.782,285.49924,49.277351,15.317
11403044,K00766.01,Kepler-669 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.125546869,169.751997,0.3989,3.1389,1582.7,4.46,1244,565.35,128.8,1,q1_q12_tce,6174,4.417,1.103,291.93616,49.253979,15.506
11414511,K00767.01,Kepler-670 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.816504852,170.967687,0.0073,2.50522,18050.5,12.82,1253,583.25,1589.6,1,q1_q12_tce,5653,4.44,0.965,297.01547,49.225288,15.052
11442465,K00768.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,33.93363816,186.67747,0.7933,14.197,8478.7,7.25,430,8.1,263.9,,,5038,4.628,0.705,284.17233,49.360722,15.716
5252423,K00825.02,Kepler-237 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.71510365,134.96066,0.0687,2.39,450.7,1.5,824,108.84,21.2,2,q1_q12_tce,4861,4.574,0.732,283.22141,40.421829,15.289
5272878,K00826.01,Kepler-694 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,6.365841612,171.13543,0.5232,2.9697,844,2.54,917,166.88,72.8,1,q1_q12_tce,5787,4.553,0.851,291.14951,40.420521,15.09
5283542,K00827.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,5.9758189,174.77639,0.8841,2.764,1048,3.77,1047,284.25,50,1,q1_q12_tce,6108,4.471,0.997,294.22397,40.417858,15.546
5287983,K00828.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,2.507089654,171.002371,1.5567,1.9984,1900.6,61.48,1326,730.47,84,,,5926,4.506,0.939,295.37805,40.493401,15.555
5358241,K00829.01,Kepler-53 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,18.64929678,174.77191,0.1107,4.3227,935.5,2.9,700,56.9,46.7,1,q1_q12_tce,6079,4.495,0.945,290.46176,40.562462,15.386
7351237,K00879.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,25.64384513,177.41892,,5.05,,,,,,,,,,,287.99161,42.933769,15.832
7366258,K00880.01,Kepler-82 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,26.44435456,194.12148,0.8404,4.356,1986.1,4.7,588,28.33,86.2,2,q1_q12_tce,5739,4.488,0.928,292.87338,42.966141,15.158
8349582,K00122.01,Kepler-95 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,11.52306995,131.969056,0.0576,3.8853,504.8,3.13,934,179.56,149.7,1,q1_q12_tce,5699,4.171,1.415,284.48245,44.398041,12.346
7366258,K00880.02,Kepler-82 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,51.53998542,174.055355,0.6486,6.695,3923.6,6.11,471,11.63,160.3,1,q1_q12_tce,5739,4.488,0.928,292.87338,42.966141,15.158
7366258,K00880.03,Kepler-82 e,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.902246921,136.78365,0.0075,2.8701,771.9,2.55,970,209.32,59.5,3,q1_q12_tce,5739,4.488,0.928,292.87338,42.966141,15.158
7366258,K00880.04,Kepler-82 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.382952186,135.08066,0.1437,2.0677,369,1.77,1313,702.44,38,4,q1_q12_tce,5739,4.488,0.928,292.87338,42.966141,15.158
9141746,K00929.01,Kepler-730 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,6.491684259,174.633477,0.5336,4.3164,7828.4,10.3,1073,313.64,503.9,1,q1_q12_tce,6116,4.393,1.13,285.55481,45.578861,15.649
9159275,K00930.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,3.044770981,172.01955,1.2333,9.6165,2055.8,23.54,1075,316.25,218.7,,,5513,4.599,0.753,293.68494,45.51683,15.621
9166862,K00931.01,Kepler-731 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.855603551,170.6788861,0.0007,3.20969,17470.7,13.75,1211,507.94,1411.1,1,q1_q12_tce,6028,4.459,1.047,296.39316,45.568562,15.272
9166870,K00932.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,3.855598409,170.679968,0.7765,3.0705,1184.2,3.64,1158,425.74,110.3,1,q1_q12_tce,5936,4.501,0.965,296.39542,45.56992,15.054
9941662,K00013.01,Kepler-13 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,1.763587569,120.5659253,0.3742,3.18137,4598.9,25.8,3560,37958.27,5120.6,1,q1_q12_tce,9107,3.867,3.031,286.97119,46.868359,9.958
11460018,K00769.01,Kepler-671 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.280958588,171.89742,0.3248,2.8753,786.3,2.33,1014,250.32,60.8,1,q1_q12_tce,5641,4.556,0.831,294.26581,49.314091,15.356
9579641,K00115.02,Kepler-105 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,7.12594591,139.00496,0.1989,2.807,194.4,1.88,1191,476.01,56,2,q1_q12_tce,6391,4.226,1.332,287.88733,46.276241,12.791
11463211,K00770.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,1.506354539,170.997906,0.8721,1.5424,2482.3,4.87,1459,1070.27,183.8,,,5722,4.558,0.835,295.66522,49.351009,15.525
11465813,K00771.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,670.645246,209.04415,0.6757,54.024,19164.9,14.41,196,0.35,524.8,,,5520,4.466,0.983,296.69861,49.316479,15.207
11493732,K00772.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,61.2563443,173.83772,1.4583,7.668,5427.4,64.23,505,15.43,88.1,1,q1_q12_tce,6144,4.402,1.091,283.72592,49.479519,15.25
5358241,K00829.02,Kepler-53 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,9.75193182,138.78652,0.9349,4.575,440.6,2.44,869,135.05,29.4,3,q1_q12_tce,6079,4.495,0.945,290.46176,40.562462,15.386
5358241,K00829.03,Kepler-53 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,38.5575914,163.85227,0.8798,5.605,1058.4,3.57,550,21.6,38.6,2,q1_q12_tce,6079,4.495,0.945,290.46176,40.562462,15.386
5358624,K00830.01,Kepler-428 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.525632561,170.0479922,0.0023,2.614,24046.3,11.87,955,196.91,2112.1,1,q1_q12_tce,5071,4.58,0.788,290.58173,40.5774,15.224
5370302,K00831.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,3.904344085,173.3935248,0.6929,3.8177,17013.9,12.51,1104,351.05,1332.8,,,5810,4.526,0.898,294.05676,40.549679,15.016
10875245,K00117.03,Kepler-107 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.180024635,133.49901,0.2651,3.5669,121.9,1.55,1460,1073.75,55.5,2,q1_q12_tce,5851,4.192,1.411,297.02826,48.208611,12.487
5372966,K00832.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,9.286358433,171.8215047,0.3351,3.61811,48838.3,18.32,796,95.03,1895.9,,,5670,4.523,0.821,294.74396,40.53392,15.365
7373451,K00881.01,Kepler-712 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,21.02247699,207.67707,0.0064,4.0906,1947.8,3.12,539,19.93,59.5,1,q1_q12_tce,5330,4.612,0.718,294.90973,42.935261,15.859
7373451,K00881.02,Kepler-712 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,226.89047,207.36031,0.7281,7.525,3362.3,4.48,244,0.84,55.3,2,q1_q12_tce,5330,4.612,0.718,294.90973,42.935261,15.859
7377033,K00882.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,1.956810785,170.6945127,0.9383,2.16292,27081.7,14.81,1109,357.16,771.1,1,q1_q12_tce,5209,4.657,0.603,295.83536,42.943062,15.533
7380537,K00883.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,2.688899317,170.1020663,0.0104,2.12708,39272.4,12.39,929,176.34,2003.4,1,q1_q12_tce,4809,4.663,0.643,296.68307,42.967869,15.766
7434875,K00884.01,Kepler-247 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,9.439460801,177.185877,0.1676,2.9121,3173.9,4.34,690,53.44,186.7,1,q1_q12_tce,5094,4.589,0.791,288.64252,43.039291,15.067
11446443,K00001.01,Kepler-1 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.470613385,122.7633008,0.8186,1.74259,14186.4,12.85,1344,772.22,6802,1,q1_q12_tce,5850,4.455,0.95,286.80847,49.316399,11.338
10666592,K00002.01,Kepler-2 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.204735365,121.3585723,0.001,3.88216,6690.6,16.39,2025,3973.7,6714.5,1,q1_q12_tce,6350,4.021,1.991,292.24728,47.969521,10.463
6922244,K00010.01,Kepler-8 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.522498573,121.1194294,0.6141,3.19061,9379.3,14.83,1521,1264.67,1801.5,1,q1_q12_tce,6225,4.169,1.451,281.28812,42.45108,13.563
6678383,K00111.03,Kepler-104 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,51.75529576,271.08787,0.4582,7.3501,601.1,3.41,588,28.21,108.7,3,q1_q12_tce,5755,4.081,1.361,287.60461,42.166779,12.596
9965439,K00722.01,Kepler-655 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,46.4063358,192.99547,0.0472,6.9941,473.5,2.48,574,25.73,56.2,1,q1_q12_tce,6343,4.411,1.137,297.25909,46.843189,13.489
10002866,K00723.01,Kepler-222 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.936993706,169.650809,0.4625,1.8222,1398.2,3.19,1004,240.16,86.6,1,q1_q12_tce,5431,4.563,0.843,287.9061,46.937771,15.063
11507101,K00773.01,Kepler-672 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,38.3774623,172.81951,0.162,5.55,776.3,2.7,541,20.3,35.2,1,q1_q12_tce,5957,4.498,0.971,291.72202,49.480869,15.172
11656840,K00774.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,7.442652074,169.9718192,0.0035,2.31879,26050.1,15.51,967,206.78,1166.5,,,6108,4.469,0.956,288.98682,49.733742,15.27
11754553,K00775.01,Kepler-52 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,16.38485646,172.72884,0.0953,2.9708,1165.5,1.81,392,5.56,37.3,2,q1_q12_tce,3898,4.721,0.54,286.73804,49.97575,15.095
11754553,K00775.02,Kepler-52 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,7.87740709,176.377,0.8171,2.2478,1461.6,2.33,500,14.76,53.6,1,q1_q12_tce,3898,4.721,0.54,286.73804,49.97575,15.095
11754553,K00775.03,Kepler-52 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,36.4451982,151.60405,0.1034,3.9133,1155.6,1.8,300,1.91,29,3,q1_q12_tce,3898,4.721,0.54,286.73804,49.97575,15.095
11812062,K00776.01,Kepler-673 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.728731093,171.793449,0.4988,2.6734,5753,6.27,1022,258.17,346.9,1,q1_q12_tce,5492,4.576,0.812,290.78574,50.054119,15.523
5376067,K00833.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,3.951403812,173.276604,1.2752,2.197,2684,31.71,1132,388.71,117.6,1,q1_q12_tce,6046,4.539,0.869,295.50439,40.505489,15.446
5436502,K00834.01,Kepler-238 e,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,23.65368621,171.376292,0.0152,8.2164,3573.4,5.71,625,36.16,261,1,q1_q12_tce,5858,4.495,0.963,287.89713,40.637821,15.084
5436502,K00834.02,Kepler-238 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,13.23356008,140.32147,0.0377,6.7439,507.5,2.15,759,78.47,41,2,q1_q12_tce,5858,4.495,0.963,287.89713,40.637821,15.084
5436502,K00834.03,Kepler-238 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,6.15555756,134.8219,0.8067,5.086,307.1,1.88,980,217.72,33.7,3,q1_q12_tce,5858,4.495,0.963,287.89713,40.637821,15.084
5436502,K00834.04,Kepler-238 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.09081565,134.17274,0.2163,3.375,119.7,1.05,1404,919.65,19.7,4,q1_q12_tce,5858,4.495,0.963,287.89713,40.637821,15.084
7434875,K00884.02,Kepler-247 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,20.47735749,178.673896,0.8596,3.538,2903.5,5,533,19.02,110.8,,,5094,4.589,0.791,288.64252,43.039291,15.067
7434875,K00884.03,Kepler-247 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.336125104,135.31728,0.0378,2.1203,459.3,1.65,975,213.75,40.9,3,q1_q12_tce,5094,4.589,0.791,288.64252,43.039291,15.067
5094751,K00123.01,Kepler-109 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,6.481628092,122.978197,0.1459,3.649,301.5,2.29,1150,412.93,134.9,1,q1_q12_tce,5952,4.212,1.323,290.39273,40.28487,12.365
7436215,K00885.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,25.58546721,177.07745,,2.28,,,,,,,,,,,289.11868,43.077389,15.161
7455287,K00886.01,Kepler-54 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,8.01081478,170.20432,0.9461,3.229,1484.9,2.33,453,9.98,49.3,1,q1_q12_tce,3726,4.784,0.47,294.77393,43.056301,15.847
7455287,K00886.02,Kepler-54 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,12.07135949,143.45858,0.6377,4.7364,729.8,1.33,395,5.78,28.3,3,q1_q12_tce,3726,4.784,0.47,294.77393,43.056301,15.847
7455287,K00886.03,Kepler-54 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,20.99589959,152.31382,0.0474,2.8099,870.4,1.38,329,2.76,19.5,4,q1_q12_tce,3726,4.784,0.47,294.77393,43.056301,15.847
10002866,K00723.02,Kepler-222 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,28.08194365,194.91404,0.2908,4.525,2016.6,3.75,522,17.52,110.6,3,q1_q12_tce,5431,4.563,0.843,287.9061,46.937771,15.063
10002866,K00723.03,Kepler-222 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,10.08879697,173.084209,0.9059,1.7496,2175.8,4.81,734,68.62,90,2,q1_q12_tce,5431,4.563,0.843,287.9061,46.937771,15.063
10005020,K00724.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,6.97105827,174.70433,0.0809,3.8693,675.7,2.55,951,193.05,64.2,1,q1_q12_tce,5887,4.49,0.989,288.98038,46.95406,15.04
10068383,K00725.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,7.30496852,169.646897,0.9407,4.5392,11428.5,11.53,759,78.63,362.8,1,q1_q12_tce,5243,4.608,0.744,289.0058,47.040421,15.765
10157573,K00726.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,5.115749727,173.2662,1.6905,2.5352,1092.2,90.03,1230,541.58,58.2,,,6432,4.381,1.147,297.43201,47.128551,15.132
11818800,K00777.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,40.41958501,173.563174,0.911,3.3708,6919,8.02,468,11.29,115.6,1,q1_q12_tce,5446,4.507,0.781,294.31686,50.080231,15.487
